,Unnamed: 0,image1_title,image1_label,image1_url,image2_title,image2_label,image2_url,image3_title,image3_label,image3_url
150,150,ISIC_0015200,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0015200_resized.jpg?raw=true,ISIC_3318928,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3318928_resized.jpg?raw=true,ISIC_7399068,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7399068_resized.jpg?raw=true
151,151,ISIC_0011158,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0011158_resized.jpg?raw=true,ISIC_6490869,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6490869_resized.jpg?raw=true,ISIC_2998367,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2998367_resized.jpg?raw=true
152,152,ISIC_0014216,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014216_resized.jpg?raw=true,ISIC_6348638,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6348638_resized.jpg?raw=true,ISIC_3517311,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3517311_resized.jpg?raw=true
153,153,ISIC_0015168,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0015168_resized.jpg?raw=true,ISIC_0401528,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0401528_resized.jpg?raw=true,ISIC_3408231,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3408231_resized.jpg?raw=true
154,154,ISIC_0009993,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0009993_resized.jpg?raw=true,ISIC_8985109,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8985109_resized.jpg?raw=true,ISIC_5228997,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5228997_resized.jpg?raw=true
155,155,ISIC_0010047,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0010047_resized.jpg?raw=true,ISIC_8892018,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8892018_resized.jpg?raw=true,ISIC_3684488,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3684488_resized.jpg?raw=true
156,156,ISIC_0011083,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0011083_resized.jpg?raw=true,ISIC_9199429,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9199429_resized.jpg?raw=true,ISIC_2374243,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2374243_resized.jpg?raw=true
157,157,ISIC_0001126,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0001126_resized.jpg?raw=true,ISIC_0751582,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0751582_resized.jpg?raw=true,ISIC_5533992,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5533992_resized.jpg?raw=true
158,158,ISIC_0013840,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013840_resized.jpg?raw=true,ISIC_2739449,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2739449_resized.jpg?raw=true,ISIC_0489267,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0489267_resized.jpg?raw=true
159,159,ISIC_0014185,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014185_resized.jpg?raw=true,ISIC_3283317,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3283317_resized.jpg?raw=true,ISIC_8109433,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8109433_resized.jpg?raw=true
160,160,ISIC_0001133,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0001133_resized.jpg?raw=true,ISIC_7460887,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7460887_resized.jpg?raw=true,ISIC_5084654,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5084654_resized.jpg?raw=true
161,161,ISIC_0010475,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0010475_resized.jpg?raw=true,ISIC_1474461,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1474461_resized.jpg?raw=true,ISIC_7808132,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7808132_resized.jpg?raw=true
162,162,ISIC_0011339,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0011339_resized.jpg?raw=true,ISIC_9024245,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9024245_resized.jpg?raw=true,ISIC_8073553,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8073553_resized.jpg?raw=true
163,163,ISIC_0008528,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0008528_resized.jpg?raw=true,ISIC_3996796,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3996796_resized.jpg?raw=true,ISIC_2481044,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2481044_resized.jpg?raw=true
