,Unnamed: 0,image1_title,image1_label,image1_url,image2_title,image2_label,image2_url,image3_title,image3_label,image3_url
50,50,ISIC_0014715,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014715_resized.jpg?raw=true,ISIC_9317483,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9317483_resized.jpg?raw=true,ISIC_0831791,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0831791_resized.jpg?raw=true
51,51,ISIC_0004168,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0004168_resized.jpg?raw=true,ISIC_3936223,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3936223_resized.jpg?raw=true,ISIC_9228573,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9228573_resized.jpg?raw=true
52,52,ISIC_0009950,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0009950_resized.jpg?raw=true,ISIC_4856118,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4856118_resized.jpg?raw=true,ISIC_6539127,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6539127_resized.jpg?raw=true
53,53,ISIC_0011227,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0011227_resized.jpg?raw=true,ISIC_7658729,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7658729_resized.jpg?raw=true,ISIC_8231999,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8231999_resized.jpg?raw=true
54,54,ISIC_0013088,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013088_resized.jpg?raw=true,ISIC_5868291,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5868291_resized.jpg?raw=true,ISIC_2153686,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2153686_resized.jpg?raw=true
55,55,ISIC_0011110,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0011110_resized.jpg?raw=true,ISIC_2328690,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2328690_resized.jpg?raw=true,ISIC_4986933,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4986933_resized.jpg?raw=true
56,56,ISIC_0013777,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013777_resized.jpg?raw=true,ISIC_0274382,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0274382_resized.jpg?raw=true,ISIC_5258657,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5258657_resized.jpg?raw=true
57,57,ISIC_0011339,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0011339_resized.jpg?raw=true,ISIC_5410481,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5410481_resized.jpg?raw=true,ISIC_2105563,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2105563_resized.jpg?raw=true
58,58,ISIC_0004110,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0004110_resized.jpg?raw=true,ISIC_7948290,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7948290_resized.jpg?raw=true,ISIC_0915750,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0915750_resized.jpg?raw=true
59,59,ISIC_0013173,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013173_resized.jpg?raw=true,ISIC_3286186,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3286186_resized.jpg?raw=true,ISIC_3175350,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3175350_resized.jpg?raw=true
60,60,ISIC_0000138,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000138_resized.jpg?raw=true,ISIC_9579703,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9579703_resized.jpg?raw=true,ISIC_3419245,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3419245_resized.jpg?raw=true
61,61,ISIC_0009882,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0009882_resized.jpg?raw=true,ISIC_9955163,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9955163_resized.jpg?raw=true,ISIC_8286308,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8286308_resized.jpg?raw=true
62,62,ISIC_0014157,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014157_resized.jpg?raw=true,ISIC_4315525,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4315525_resized.jpg?raw=true,ISIC_4547333,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4547333_resized.jpg?raw=true
63,63,ISIC_0012981,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012981_resized.jpg?raw=true,ISIC_7306860,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7306860_resized.jpg?raw=true,ISIC_9339525,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9339525_resized.jpg?raw=true
64,64,ISIC_0011135,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0011135_resized.jpg?raw=true,ISIC_9176160,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9176160_resized.jpg?raw=true,ISIC_2586487,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2586487_resized.jpg?raw=true
65,65,ISIC_0010358,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0010358_resized.jpg?raw=true,ISIC_7180943,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7180943_resized.jpg?raw=true,ISIC_8027372,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8027372_resized.jpg?raw=true
66,66,ISIC_0011333,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0011333_resized.jpg?raw=true,ISIC_0715702,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0715702_resized.jpg?raw=true,ISIC_3084312,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3084312_resized.jpg?raw=true
67,67,ISIC_0014919,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014919_resized.jpg?raw=true,ISIC_7168604,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7168604_resized.jpg?raw=true,ISIC_7211332,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7211332_resized.jpg?raw=true
68,68,ISIC_0012891,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012891_resized.jpg?raw=true,ISIC_6713432,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6713432_resized.jpg?raw=true,ISIC_1177505,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1177505_resized.jpg?raw=true
