,Unnamed: 0,image1_title,image1_label,image1_url,image2_title,image2_label,image2_url,image3_title,image3_label,image3_url
100,100,ISIC_0013982,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013982_resized.jpg?raw=true,ISIC_4142024,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4142024_resized.jpg?raw=true,ISIC_5852061,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5852061_resized.jpg?raw=true
101,101,ISIC_0011171,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0011171_resized.jpg?raw=true,ISIC_8325226,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8325226_resized.jpg?raw=true,ISIC_5732201,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5732201_resized.jpg?raw=true
102,102,ISIC_0013837,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013837_resized.jpg?raw=true,ISIC_3778192,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3778192_resized.jpg?raw=true,ISIC_6392461,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6392461_resized.jpg?raw=true
103,103,ISIC_0013837,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013837_resized.jpg?raw=true,ISIC_3697702,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3697702_resized.jpg?raw=true,ISIC_3729849,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3729849_resized.jpg?raw=true
104,104,ISIC_0010000,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0010000_resized.jpg?raw=true,ISIC_7514918,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7514918_resized.jpg?raw=true,ISIC_3093026,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3093026_resized.jpg?raw=true
105,105,ISIC_0000260,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000260_resized.jpg?raw=true,ISIC_4525317,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4525317_resized.jpg?raw=true,ISIC_9787058,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9787058_resized.jpg?raw=true
106,106,ISIC_0012391,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012391_resized.jpg?raw=true,ISIC_6281673,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6281673_resized.jpg?raw=true,ISIC_1246666,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1246666_resized.jpg?raw=true
107,107,ISIC_0014742,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014742_resized.jpg?raw=true,ISIC_0761713,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0761713_resized.jpg?raw=true,ISIC_3766022,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3766022_resized.jpg?raw=true
108,108,ISIC_0013581,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013581_resized.jpg?raw=true,ISIC_8838315,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8838315_resized.jpg?raw=true,ISIC_1090562,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1090562_resized.jpg?raw=true
109,109,ISIC_0013981,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013981_resized.jpg?raw=true,ISIC_4266533,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4266533_resized.jpg?raw=true,ISIC_5905147,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5905147_resized.jpg?raw=true
