,Unnamed: 0,image1_title,image1_label,image1_url,image2_title,image2_label,image2_url,image3_title,image3_label,image3_url
400,400,ISIC_0014422,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014422_resized.jpg?raw=true,ISIC_2221217,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2221217_resized.jpg?raw=true,ISIC_0528044,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0528044_resized.jpg?raw=true
401,401,ISIC_0000127,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000127_resized.jpg?raw=true,ISIC_8448271,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8448271_resized.jpg?raw=true,ISIC_6509682,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6509682_resized.jpg?raw=true
402,402,ISIC_0000439,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000439_resized.jpg?raw=true,ISIC_9012513,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9012513_resized.jpg?raw=true,ISIC_6535558,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6535558_resized.jpg?raw=true
403,403,ISIC_0000185,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000185_resized.jpg?raw=true,ISIC_1569119,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1569119_resized.jpg?raw=true,ISIC_5260050,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5260050_resized.jpg?raw=true
404,404,ISIC_0013667,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013667_resized.jpg?raw=true,ISIC_1110583,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1110583_resized.jpg?raw=true,ISIC_3269018,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3269018_resized.jpg?raw=true
405,405,ISIC_0000061,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000061_resized.jpg?raw=true,ISIC_7128535,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7128535_resized.jpg?raw=true,ISIC_6784593,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6784593_resized.jpg?raw=true
406,406,ISIC_0014088,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014088_resized.jpg?raw=true,ISIC_5147292,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5147292_resized.jpg?raw=true,ISIC_5128216,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5128216_resized.jpg?raw=true
407,407,ISIC_0000003,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000003_resized.jpg?raw=true,ISIC_6617636,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6617636_resized.jpg?raw=true,ISIC_3029937,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3029937_resized.jpg?raw=true
408,408,ISIC_0012450,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012450_resized.jpg?raw=true,ISIC_1654342,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1654342_resized.jpg?raw=true,ISIC_5397483,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5397483_resized.jpg?raw=true
409,409,ISIC_0014127,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014127_resized.jpg?raw=true,ISIC_7564545,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7564545_resized.jpg?raw=true,ISIC_5365617,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5365617_resized.jpg?raw=true
410,410,ISIC_0000138,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000138_resized.jpg?raw=true,ISIC_5315062,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5315062_resized.jpg?raw=true,ISIC_3416107,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3416107_resized.jpg?raw=true
411,411,ISIC_0014654,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014654_resized.jpg?raw=true,ISIC_5614446,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5614446_resized.jpg?raw=true,ISIC_8006211,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8006211_resized.jpg?raw=true
412,412,ISIC_0010317,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0010317_resized.jpg?raw=true,ISIC_9710168,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9710168_resized.jpg?raw=true,ISIC_2212473,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2212473_resized.jpg?raw=true
413,413,ISIC_0015168,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0015168_resized.jpg?raw=true,ISIC_2520419,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2520419_resized.jpg?raw=true,ISIC_0250839,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0250839_resized.jpg?raw=true
414,414,ISIC_0014157,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014157_resized.jpg?raw=true,ISIC_2987613,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2987613_resized.jpg?raw=true,ISIC_1484659,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1484659_resized.jpg?raw=true
415,415,ISIC_0004110,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0004110_resized.jpg?raw=true,ISIC_0302103,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0302103_resized.jpg?raw=true,ISIC_1915434,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1915434_resized.jpg?raw=true
416,416,ISIC_0000328,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000328_resized.jpg?raw=true,ISIC_8815828,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8815828_resized.jpg?raw=true,ISIC_8011058,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8011058_resized.jpg?raw=true
417,417,ISIC_0009936,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0009936_resized.jpg?raw=true,ISIC_0911264,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0911264_resized.jpg?raw=true,ISIC_1566428,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1566428_resized.jpg?raw=true
418,418,ISIC_0013861,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013861_resized.jpg?raw=true,ISIC_1200192,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1200192_resized.jpg?raw=true,ISIC_9583969,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9583969_resized.jpg?raw=true
419,419,ISIC_0000099,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000099_resized.jpg?raw=true,ISIC_1231419,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1231419_resized.jpg?raw=true,ISIC_0389955,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0389955_resized.jpg?raw=true
420,420,ISIC_0012851,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012851_resized.jpg?raw=true,ISIC_3246696,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3246696_resized.jpg?raw=true,ISIC_7975248,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7975248_resized.jpg?raw=true
421,421,ISIC_0012137,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012137_resized.jpg?raw=true,ISIC_7074321,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7074321_resized.jpg?raw=true,ISIC_0378714,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0378714_resized.jpg?raw=true
422,422,ISIC_0012737,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012737_resized.jpg?raw=true,ISIC_1690909,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_1690909_resized.jpg?raw=true,ISIC_5472470,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5472470_resized.jpg?raw=true
423,423,ISIC_0000151,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000151_resized.jpg?raw=true,ISIC_6471878,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6471878_resized.jpg?raw=true,ISIC_6024335,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6024335_resized.jpg?raw=true
424,424,ISIC_0000482,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000482_resized.jpg?raw=true,ISIC_7084553,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7084553_resized.jpg?raw=true,ISIC_7750671,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7750671_resized.jpg?raw=true
425,425,ISIC_0000520,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000520_resized.jpg?raw=true,ISIC_3889469,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3889469_resized.jpg?raw=true,ISIC_4425657,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4425657_resized.jpg?raw=true
426,426,ISIC_0014803,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014803_resized.jpg?raw=true,ISIC_8908028,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8908028_resized.jpg?raw=true,ISIC_5327271,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_5327271_resized.jpg?raw=true
427,427,ISIC_0000518,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000518_resized.jpg?raw=true,ISIC_8706667,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8706667_resized.jpg?raw=true,ISIC_6688417,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6688417_resized.jpg?raw=true
428,428,ISIC_0012789,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012789_resized.jpg?raw=true,ISIC_8872158,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_8872158_resized.jpg?raw=true,ISIC_6110590,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6110590_resized.jpg?raw=true
429,429,ISIC_0014832,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014832_resized.jpg?raw=true,ISIC_4750973,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4750973_resized.jpg?raw=true,ISIC_6373863,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6373863_resized.jpg?raw=true
430,430,ISIC_0012550,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0012550_resized.jpg?raw=true,ISIC_4691889,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4691889_resized.jpg?raw=true,ISIC_4103984,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4103984_resized.jpg?raw=true
431,431,ISIC_0014742,0.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014742_resized.jpg?raw=true,ISIC_4776213,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4776213_resized.jpg?raw=true,ISIC_3068885,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3068885_resized.jpg?raw=true
432,432,ISIC_0000143,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000143_resized.jpg?raw=true,ISIC_6398669,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6398669_resized.jpg?raw=true,ISIC_3440759,1,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3440759_resized.jpg?raw=true
433,433,ISIC_0000393,1.0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000393_resized.jpg?raw=true,ISIC_3685448,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_3685448_resized.jpg?raw=true,ISIC_6824842,0,https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6824842_resized.jpg?raw=true
