"HITId","HITTypeId","Title","Description","Keywords","Reward","CreationTime","MaxAssignments","RequesterAnnotation","AssignmentDurationInSeconds","AutoApprovalDelayInSeconds","Expiration","NumberOfSimilarHITs","LifetimeInSeconds","AssignmentId","WorkerId","AssignmentStatus","AcceptTime","SubmitTime","AutoApprovalTime","ApprovalTime","RejectionTime","RequesterFeedback","WorkTimeInSeconds","LifetimeApprovalRate","Last30DaysApprovalRate","Last7DaysApprovalRate","Input.id1","Input.id2","Input.image1_title","Input.image1_label","Input.image1_url","Input.image2_title","Input.image2_label","Input.image2_url","Input.image3_title","Input.image3_label","Input.image3_url","Answer.equal","Answer.equal.label","Answer.howMuch","Answer.howMuch.label","Approve","Reject"
"3Z33IC0JC0M54CKQAT39I8D6OYSV9U","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Mon Nov 22 03:52:13 PST 2021","3","BatchId:4611894;OriginalHitTemplateId:928390889;","3600","259200","Mon Nov 29 03:52:13 PST 2021","","","32SVAV9L3F92J6Q68RG5KSSZA3LA36","A1TW2BZRRS874Z","Submitted","Mon Nov 22 03:52:32 PST 2021","Mon Nov 22 03:53:41 PST 2021","Thu Nov 25 03:53:41 PST 2021","","","","69","100% (11/11)","100% (11/11)","0% (0/0)","13","13","ISIC_0014324","1.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014324_resized.jpg?raw=true","ISIC_4874581","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4874581_resized.jpg?raw=true","ISIC_2155898","0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2155898_resized.jpg?raw=true","","A","","neutral"
"3Z33IC0JC0M54CKQAT39I8D6OYSV9U","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Mon Nov 22 03:52:13 PST 2021","3","BatchId:4611894;OriginalHitTemplateId:928390889;","3600","259200","Mon Nov 29 03:52:13 PST 2021","","","3WEV0KO0OMS41UEXIG88I18HNMHSDI","A3PBA2ZHVZFGA3","Submitted","Mon Nov 22 03:52:56 PST 2021","Mon Nov 22 03:54:30 PST 2021","Thu Nov 25 03:54:30 PST 2021","","","","94","0% (0/0)","0% (0/0)","0% (0/0)","13","13","ISIC_0014324","1.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0014324_resized.jpg?raw=true","ISIC_4874581","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_4874581_resized.jpg?raw=true","ISIC_2155898","0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2155898_resized.jpg?raw=true","B","","","uncertain"
"3JVP4ZJHDPSIMCCDBQLXA8MJDS30IR","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Mon Nov 22 03:52:13 PST 2021","3","BatchId:4611894;OriginalHitTemplateId:928390889;","3600","259200","Mon Nov 29 03:52:13 PST 2021","","","3I33IC7ZWF2DYOUN4R201IN74PLA2V","A1TW2BZRRS874Z","Submitted","Mon Nov 22 03:52:30 PST 2021","Mon Nov 22 03:53:12 PST 2021","Thu Nov 25 03:53:12 PST 2021","","","","42","100% (11/11)","100% (11/11)","0% (0/0)","0","0","ISIC_0000484","1.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000484_resized.jpg?raw=true","ISIC_7228524","0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7228524_resized.jpg?raw=true","ISIC_9556334","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9556334_resized.jpg?raw=true","","A","","neutral"
"3JVP4ZJHDPSIMCCDBQLXA8MJDS30IR","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Mon Nov 22 03:52:13 PST 2021","3","BatchId:4611894;OriginalHitTemplateId:928390889;","3600","259200","Mon Nov 29 03:52:13 PST 2021","","","3QUO65DNQUOBK4XQXUHO8W24CX9UOX","A35M1AO4UYXGCK","Submitted","Mon Nov 22 03:53:00 PST 2021","Mon Nov 22 03:57:19 PST 2021","Thu Nov 25 03:57:19 PST 2021","","","","259","100% (3/3)","100% (3/3)","100% (3/3)","0","0","ISIC_0000484","1.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000484_resized.jpg?raw=true","ISIC_7228524","0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7228524_resized.jpg?raw=true","ISIC_9556334","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9556334_resized.jpg?raw=true","","B","","very confident"
"3JVP4ZJHDPSIMCCDBQLXA8MJDS30IR","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Mon Nov 22 03:52:13 PST 2021","3","BatchId:4611894;OriginalHitTemplateId:928390889;","3600","259200","Mon Nov 29 03:52:13 PST 2021","","","39ZSFO5CA8WXJT6THHPJ00LID3ZUJE","A3OZ8KF0HWSVWK","Submitted","Mon Nov 22 03:52:53 PST 2021","Mon Nov 22 03:56:53 PST 2021","Thu Nov 25 03:56:53 PST 2021","","","","240","0% (0/0)","0% (0/0)","0% (0/0)","0","0","ISIC_0000484","1.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0000484_resized.jpg?raw=true","ISIC_7228524","0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_7228524_resized.jpg?raw=true","ISIC_9556334","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_9556334_resized.jpg?raw=true","","B","very confident",""
"3J9UN9O9J3SEHNWJT86XM91JQ7S0J3","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Mon Nov 22 03:52:13 PST 2021","3","BatchId:4611894;OriginalHitTemplateId:928390889;","3600","259200","Mon Nov 29 03:52:13 PST 2021","","","30X31N5D63Q63NBLY6H6S00B2JKSAG","A1F1QHAACQSB9E","Submitted","Mon Nov 22 03:52:52 PST 2021","Mon Nov 22 03:56:53 PST 2021","Thu Nov 25 03:56:53 PST 2021","","","","241","0% (0/0)","0% (0/0)","0% (0/0)","1","1","ISIC_0010227","0.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0010227_resized.jpg?raw=true","ISIC_6355353","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6355353_resized.jpg?raw=true","ISIC_0953317","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0953317_resized.jpg?raw=true","A","","","very confident"
"3J9UN9O9J3SEHNWJT86XM91JQ7S0J3","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Mon Nov 22 03:52:13 PST 2021","3","BatchId:4611894;OriginalHitTemplateId:928390889;","3600","259200","Mon Nov 29 03:52:13 PST 2021","","","308Q0PEVB8D34QYK1O9SS3J4N30I9Z","A2EUIFBZMMU7HN","Submitted","Mon Nov 22 04:52:54 PST 2021","Mon Nov 22 04:58:00 PST 2021","Thu Nov 25 04:58:00 PST 2021","","","","306","0% (0/0)","0% (0/0)","0% (0/0)","1","1","ISIC_0010227","0.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0010227_resized.jpg?raw=true","ISIC_6355353","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6355353_resized.jpg?raw=true","ISIC_0953317","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0953317_resized.jpg?raw=true","","A","","neutral"
"3J9UN9O9J3SEHNWJT86XM91JQ7S0J3","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Mon Nov 22 03:52:13 PST 2021","3","BatchId:4611894;OriginalHitTemplateId:928390889;","3600","259200","Mon Nov 29 03:52:13 PST 2021","","","3JPSL1DZ5SZ9NAJGQA0KT6Q5FKCNAZ","A35M1AO4UYXGCK","Submitted","Mon Nov 22 03:52:44 PST 2021","Mon Nov 22 03:54:59 PST 2021","Thu Nov 25 03:54:59 PST 2021","","","","135","100% (3/3)","100% (3/3)","100% (3/3)","1","1","ISIC_0010227","0.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0010227_resized.jpg?raw=true","ISIC_6355353","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6355353_resized.jpg?raw=true","ISIC_0953317","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0953317_resized.jpg?raw=true","","B","","very confident"
"3XEDXEGFX3O9S721BT69NO1W5WS0K2","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Mon Nov 22 03:52:13 PST 2021","3","BatchId:4611894;OriginalHitTemplateId:928390889;","3600","259200","Mon Nov 29 03:52:13 PST 2021","","","3XM0HYN6NKZCG8C5MUFYTELR0EBPES","A1F1QHAACQSB9E","Submitted","Mon Nov 22 03:52:54 PST 2021","Mon Nov 22 03:57:42 PST 2021","Thu Nov 25 03:57:42 PST 2021","","","","288","0% (0/0)","0% (0/0)","0% (0/0)","2","2","ISIC_0013845","1.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013845_resized.jpg?raw=true","ISIC_2609984","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2609984_resized.jpg?raw=true","ISIC_6695831","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6695831_resized.jpg?raw=true","A","","","confident"
"3XEDXEGFX3O9S721BT69NO1W5WS0K2","3LMOG6ZFAI7PYMLKJXO7BFVSNG22FI","Similarity Ratings of Skin Lesions","Image annotation based on similarity rating between anchor, A and B images.","similarity, image, annotation","$0.05","Mon Nov 22 03:52:13 PST 2021","3","BatchId:4611894;OriginalHitTemplateId:928390889;","3600","259200","Mon Nov 29 03:52:13 PST 2021","","","33JKGHPFYCUAPBS5NDQP2XL5911NMJ","A2H1RXUC8XNNIW","Submitted","Mon Nov 22 03:52:53 PST 2021","Mon Nov 22 03:54:54 PST 2021","Thu Nov 25 03:54:54 PST 2021","","","","121","0% (0/0)","0% (0/0)","0% (0/0)","2","2","ISIC_0013845","1.0","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_0013845_resized.jpg?raw=true","ISIC_2609984","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_2609984_resized.jpg?raw=true","ISIC_6695831","1","https://github.com/vcheplygina/crowdsim/blob/main/Extra/Data/batch/ISIC_6695831_resized.jpg?raw=true","A","","","confident"
